date,date_next,optionid,callput,dte,strike,underlying_price,opt_price,delta_clean,log_mny,r_daily,dhret
2023-08-02,2023-08-03,2016922375,P,1,33750.0,29280.0,4470.0,-0.998348,0.14207572822542802,0.0001452054794520548,-0.01704088764874312
2023-08-01,2023-08-02,2016922501,P,3,33750.0,29440.0,4320.0,-0.982001,0.13662612345786324,0.00014547945205479424,0.0005210743719605837
2023-08-02,2023-08-03,2016922501,P,2,33750.0,29280.0,4480.0,-0.983163,0.14207572822542802,0.0001452054794520548,-0.002865505910149335
2023-08-07,2023-08-08,2016922543,P,1,35000.0,29255.0,5745.0,-0.998308,0.17929756224921425,0.0001452054794520548,0.07887772920568126
2023-07-31,2023-08-01,2016922557,C,2,28500.0,29285.0,830.0,0.872547,-0.02717135226714081,0.00014547945205479424,-0.006463557209582804
2023-08-01,2023-08-02,2016922557,C,1,28500.0,29440.0,960.0,0.930421,-0.032450206586070604,0.00014547945205479424,0.1261355037573073
2023-07-31,2023-08-01,2016922644,C,2,32750.0,29285.0,2.0,0.005066,0.11182752253951528,0.00014547945205479424,-0.8926306200385643
2023-08-01,2023-08-02,2016922812,C,3,28750.0,29440.0,800.0,0.786274,-0.023716526617316044,0.00014547945205479424,-0.0553826224184919
2023-08-02,2023-08-03,2016922812,C,2,28750.0,29280.0,630.0,0.769342,-0.018266921849751396,0.0001452054794520548,-0.06365097888156168
2023-07-31,2023-08-01,2016922830,P,2,31750.0,29285.0,2470.0,-0.984795,0.08081728579695506,0.00014547945205479424,-0.00109947941941968
2023-08-01,2023-08-02,2016922830,P,1,31750.0,29440.0,2315.0,-0.984955,0.07553843147802515,0.00014547945205479424,-0.06707861506035773
2023-07-31,2023-08-01,2016922833,P,2,30750.0,29285.0,1480.0,-0.954559,0.04881455471078133,0.00014547945205479424,-0.004903789700064887
2023-08-01,2023-08-02,2016922833,P,1,30750.0,29440.0,1325.0,-0.951659,0.043535700391851305,0.00014547945205479424,-0.1206150569679596
2023-07-31,2023-08-01,2016922869,P,2,31500.0,29285.0,2220.0,-0.983731,0.0729121062898417,0.00014547945205479424,-0.0012811917136349438
2023-08-01,2023-08-02,2016922869,P,1,31500.0,29440.0,2065.0,-0.983731,0.06763325197091191,0.00014547945205479424,-0.07508707882739207
2023-08-01,2023-08-02,2016922914,C,3,29500.0,29440.0,295.0,0.475875,0.0020359694850987584,0.00014547945205479424,-0.09796173650688167
2023-08-02,2023-08-03,2016922914,C,2,29500.0,29280.0,190.0,0.384326,0.007485574252663312,0.0001452054794520548,-0.49987462094545165
2023-08-07,2023-08-08,2016922999,C,1,20000.0,29255.0,9255.0,0.998715,-0.3803182256862085,0.0001452054794520548,-0.04923436108060786
2023-07-31,2023-08-01,2016923011,C,2,31750.0,29285.0,4.0,0.011405,0.08081728579695506,0.00014547945205479424,-0.6919885593356145
2023-07-31,2023-08-01,2016923036,P,3,28750.0,29285.0,115.0,-0.242858,-0.018437672298386103,0.00014547945205479424,-0.15105402593426165
2023-08-01,2023-08-02,2016923036,P,2,28750.0,29440.0,60.0,-0.15929,-0.023716526617316044,0.00014547945205479424,-0.6748206402484094
2023-07-31,2023-08-01,2016923074,C,3,32500.0,29285.0,6.0,0.012899,0.10416464979394627,0.00014547945205479424,-0.16667873112158205
2023-08-01,2023-08-02,2016923074,C,2,32500.0,29440.0,7.0,0.015066,0.09888579547501639,0.00014547945205479424,-0.08433892415729571
2023-08-01,2023-08-02,2016923174,P,3,31500.0,29440.0,2090.0,-0.941248,0.06763325197091191,0.00014547945205479424,-0.002824341295703192
2023-08-02,2023-08-03,2016923174,P,2,31500.0,29280.0,2235.0,-0.965312,0.07308285673847652,0.0001452054794520548,-0.006636161335550672
2023-07-31,2023-08-01,2016923192,P,2,29500.0,29285.0,350.0,-0.643744,0.007314823804028551,0.00014547945205479424,-0.15789302354722012
2023-08-01,2023-08-02,2016923192,P,1,29500.0,29440.0,195.0,-0.555461,0.0020359694850987584,0.00014547945205479424,-1.1089777869969026
2023-07-31,2023-08-01,2016923204,P,3,28500.0,29285.0,80.0,-0.172177,-0.02717135226714081,0.00014547945205479424,-0.16652831550396374
2023-08-01,2023-08-02,2016923204,P,2,28500.0,29440.0,40.0,-0.106418,-0.032450206586070604,0.00014547945205479424,-0.6757191761965587
2023-08-01,2023-08-02,2016923205,P,3,33250.0,29440.0,3820.0,-0.980678,0.12170047324118763,0.00014547945205479424,0.000663722419290691
2023-08-02,2023-08-03,2016923205,P,2,33250.0,29280.0,3980.0,-0.981904,0.1271500780087524,0.0001452054794520548,-0.003248371988994636
2023-08-01,2023-08-02,2016923497,P,3,30250.0,29440.0,905.0,-0.806545,0.02714189061617497,0.00014547945205479424,-0.004616851993851534
2023-08-02,2023-08-03,2016923497,P,2,30250.0,29280.0,1030.0,-0.861144,0.032591495383739656,0.0001452054794520548,-0.04193647529675104
2023-07-31,2023-08-01,2016923530,P,3,32750.0,29285.0,3470.0,-0.98678,0.11182752253951528,0.00014547945205479424,-0.0007358911270054502
2023-08-01,2023-08-02,2016923530,P,2,32750.0,29440.0,3315.0,-0.987304,0.10654866822058548,0.00014547945205479424,0.00046723085599942316
2023-08-02,2023-08-03,2016923530,P,1,32750.0,29280.0,3475.0,-0.988527,0.11199827298815002,0.0001452054794520548,-0.02368464115992064
2023-08-07,2023-08-08,2016923732,C,1,29000.0,29255.0,310.0,0.754354,-0.008754669253725386,0.0001452054794520548,-0.9968078183609753
2023-07-31,2023-08-01,2016923813,P,3,29500.0,29285.0,425.0,-0.605224,0.007314823804028551,0.00014547945205479424,-0.12057565581877405
2023-08-01,2023-08-02,2016923813,P,2,29500.0,29440.0,280.0,-0.533954,0.0020359694850987584,0.00014547945205479424,-0.14452673949547135
2023-08-02,2023-08-03,2016923813,P,1,29500.0,29280.0,325.0,-0.670002,0.007485574252663312,0.0001452054794520548,-0.6868754366331211
2023-07-31,2023-08-01,2016923820,C,2,31250.0,29285.0,7.0,0.020723,0.06494393664066493,0.00014547945205479424,-0.4589451409358568
2023-08-01,2023-08-02,2016923849,C,3,29250.0,29440.0,430.0,0.59698,-0.0064747201828099545,0.00014547945205479424,-0.09195349745646753
2023-08-02,2023-08-03,2016923849,C,2,29250.0,29280.0,295.0,0.521694,-0.001025115415245297,0.0001452054794520548,-0.26390424106980137
2023-08-07,2023-08-08,2016923898,P,1,41000.0,29255.0,11745.0,-0.998163,0.33752156746410833,0.0001452054794520548,0.03849830269576615
2023-08-07,2023-08-08,2016924016,P,1,38000.0,29255.0,8745.0,-0.998235,0.2615356604861863,0.0001452054794520548,0.051761823874640456
2023-07-31,2023-08-01,2016924172,P,2,28250.0,29285.0,35.0,-0.09245,-0.03598198194929569,0.00014547945205479424,-0.21926358110641975
2023-08-01,2023-08-02,2016924202,C,3,31250.0,29440.0,35.0,0.068953,0.05966508232173507,0.00014547945205479424,-0.08491941113693935
2023-08-02,2023-08-03,2016924202,C,2,31250.0,29280.0,21.0,0.046107,0.06511468708929978,0.0001452054794520548,-0.8568736398746014
2023-07-31,2023-08-01,2016924233,C,2,29250.0,29285.0,245.0,0.52824,-0.0011958658638800772,0.00014547945205479424,-0.19145313715864853
2023-08-01,2023-08-02,2016924233,C,1,29250.0,29440.0,280.0,0.676329,-0.0064747201828099545,0.00014547945205479424,0.03767989604017297
2023-08-07,2023-08-08,2016924314,P,1,45000.0,29255.0,15745.0,-0.998069,0.43061199053012034,0.0001452054794520548,0.028676072325249713
2023-08-01,2023-08-02,2016924330,P,3,33500.0,29440.0,4070.0,-0.981376,0.1291911449703452,0.00014547945205479424,0.0005865826323727674
2023-08-02,2023-08-03,2016924330,P,2,33500.0,29280.0,4230.0,-0.982567,0.13464074973790985,0.0001452054794520548,-0.0030445955387972123
2023-07-31,2023-08-01,2016924481,P,2,32250.0,29285.0,2965.0,-0.997091,0.09644260370003588,0.00014547945205479424,-0.000297508683302139
2023-08-01,2023-08-02,2016924481,P,1,32250.0,29440.0,2810.0,-0.998394,0.09116374938110591,0.00014547945205479424,-0.054273896882535144
2023-08-01,2023-08-02,2016924522,P,3,32250.0,29440.0,2830.0,-0.963051,0.09116374938110591,0.00014547945205479424,-0.001589827670096744
2023-08-02,2023-08-03,2016924522,P,2,32250.0,29280.0,2980.0,-0.978297,0.09661335414867064,0.0001452054794520548,-0.004447039610704917
2023-08-07,2023-08-08,2016924553,C,1,25000.0,29255.0,4260.0,0.991458,-0.1571746743719987,0.0001452054794520548,-0.1065700032315069
2023-08-07,2023-08-08,2016924655,P,1,43000.0,29255.0,13745.0,-0.998116,0.38514961645336304,0.0001452054794520548,0.03287258362760381
2023-08-01,2023-08-02,2016924689,C,3,30750.0,29440.0,55.0,0.111288,0.043535700391851305,0.00014547945205479424,-0.13092497801253866
2023-08-02,2023-08-03,2016924689,C,2,30750.0,29280.0,30.0,0.070959,0.048985305159416,0.0001452054794520548,-0.7408599618868128
2023-08-01,2023-08-02,2016924704,P,3,29500.0,29440.0,355.0,-0.523723,0.0020359694850987584,0.00014547945205479424,-0.08124825105030742
2023-08-02,2023-08-03,2016924704,P,2,29500.0,29280.0,410.0,-0.615382,0.007485574252663312,0.0001452054794520548,-0.2318196903316344
2023-08-01,2023-08-02,2016924730,C,3,31750.0,29440.0,25.0,0.0469,0.07553843147802515,0.00014547945205479424,-0.09997093573510274
2023-08-02,2023-08-03,2016924730,C,2,31750.0,29280.0,15.0,0.031113,0.08098803624558987,0.0001452054794520548,-1.0029789007806174
2023-07-31,2023-08-01,2016925228,P,3,31500.0,29285.0,2230.0,-0.964667,0.0729121062898417,0.00014547945205479424,-0.002600982228504689
2023-08-01,2023-08-02,2016925228,P,2,31500.0,29440.0,2075.0,-0.963598,0.06763325197091191,0.00014547945205479424,-0.002157541477717073
2023-08-02,2023-08-03,2016925228,P,1,31500.0,29280.0,2225.0,-0.984537,0.07308285673847652,0.0001452054794520548,-0.03714214482077505
2023-08-01,2023-08-02,2016925265,P,3,31250.0,29440.0,1845.0,-0.92971,0.05966508232173507,0.00014547945205479424,-0.0021796339048241187
2023-08-02,2023-08-03,2016925265,P,2,31250.0,29280.0,1990.0,-0.954358,0.06511468708929978,0.0001452054794520548,-0.008150785759793333
2023-08-01,2023-08-02,2016925272,P,3,28250.0,29440.0,60.0,-0.116743,-0.041260836268225576,0.00014547945205479424,-0.4780572652763849
2023-08-02,2023-08-03,2016925272,P,2,28250.0,29280.0,50.0,-0.114669,-0.03581123150066083,0.0001452054794520548,-0.44194163313272317
2023-07-31,2023-08-01,2016925367,P,2,28750.0,29285.0,70.0,-0.195667,-0.018437672298386103,0.00014547945205479424,-0.22399310734324873
2023-08-01,2023-08-02,2016925416,P,3,32750.0,29440.0,3325.0,-0.9725,0.10654866822058548,0.00014547945205479424,-0.0003258831705691412
2023-08-02,2023-08-03,2016925416,P,2,32750.0,29280.0,3480.0,-0.980329,0.11199827298815002,0.0001452054794520548,-0.003753059939871406
2023-08-01,2023-08-02,2016925424,C,3,33250.0,29440.0,13.0,0.020744,0.12170047324118763,0.00014547945205479424,0.02439251040043633
2023-08-02,2023-08-03,2016925424,C,2,33250.0,29280.0,10.0,0.016501,0.1271500780087524,0.0001452054794520548,-1.1144963744990453
2023-08-07,2023-08-08,2016925510,P,1,105000.0,29255.0,75735.0,-0.999788,1.277909850917324,0.0001452054794520548,0.005997267712934962
2023-07-31,2023-08-01,2016925521,P,2,29250.0,29285.0,210.0,-0.471493,-0.0011958658638800772,0.00014547945205479424,-0.22353479306617774
2023-08-01,2023-08-02,2016925565,C,3,28250.0,29440.0,1250.0,0.882328,-0.041260836268225576,0.00014547945205479424,-0.02320411972943126
2023-08-02,2023-08-03,2016925565,C,2,28250.0,29280.0,1080.0,0.884701,-0.03581123150066083,0.0001452054794520548,-0.018671318375789392
2023-07-31,2023-08-01,2016925727,C,2,29500.0,29285.0,135.0,0.355952,0.007314823804028551,0.00014547945205479424,-0.40877164120730614
2023-08-01,2023-08-02,2016925733,P,3,29750.0,29440.0,510.0,-0.639534,0.010474838130963345,0.00014547945205479424,-0.7398916443426246
2023-08-02,2023-08-03,2016925733,P,2,29750.0,29280.0,235.0,-0.730998,0.015924442898528016,0.0001452054794520548,0.40417797800389366
2023-08-01,2023-08-02,2016925767,P,3,31750.0,29440.0,2335.0,-0.951498,0.07553843147802515,0.00014547945205479424,-0.0011044965007017682
2023-08-02,2023-08-03,2016925767,P,2,31750.0,29280.0,2485.0,-0.967627,0.08098803624558987,0.0001452054794520548,-0.005862056490008483
2023-08-07,2023-08-08,2016925886,P,1,70000.0,29255.0,40740.0,-0.999593,0.8724447428091596,0.0001452054794520548,0.011146898561118723
2023-07-31,2023-08-01,2016925928,P,2,32750.0,29285.0,3465.0,-0.997068,0.11182752253951528,0.00014547945205479424,-0.0002765965001046977
2023-08-01,2023-08-02,2016925928,P,1,32750.0,29440.0,3310.0,-0.998381,0.10654866822058548,0.00014547945205479424,-0.04609676727731371
2023-07-31,2023-08-01,2016925967,P,3,29750.0,29285.0,595.0,-0.721449,0.01575369244989327,0.00014547945205479424,-0.07269860918057891
2023-08-01,2023-08-02,2016925967,P,2,29750.0,29440.0,440.0,-0.681587,0.010474838130963345,0.00014547945205479424,-0.04344352294850451
2023-08-02,2023-08-03,2016925967,P,1,29750.0,29280.0,530.0,-0.800773,0.015924442898528016,0.0001452054794520548,-0.3042887757988515
2023-08-01,2023-08-02,2016926078,C,3,33750.0,29440.0,11.0,0.016761,0.13662612345786324,0.00014547945205479424,0.06182370828692152
2023-08-02,2023-08-03,2016926078,C,2,33750.0,29280.0,9.0,0.013993,0.14207572822542802,0.0001452054794520548,-1.0909967867679489
2023-08-07,2023-08-08,2016926102,P,1,46000.0,29255.0,16745.0,-0.998047,0.4525908972488956,0.0001452054794520548,0.026953809315156896
2023-07-31,2023-08-01,2016926135,P,2,29750.0,29285.0,535.0,-0.784688,0.01575369244989327,0.00014547945205479424,-0.08120536667438649
2023-08-01,2023-08-02,2016926135,P,1,29750.0,29440.0,370.0,-0.760894,0.010474838130963345,0.00014547945205479424,-0.4706798160211376
2023-07-31,2023-08-01,2016926249,C,3,33250.0,29285.0,3.0,0.006369,0.12697932756011748,0.00014547945205479424,0.004122254177999496
2023-08-01,2023-08-02,2016926249,C,2,33250.0,29440.0,4.0,0.008266,0.12170047324118763,0.00014547945205479424,0.08048281195256246
2023-07-31,2023-08-01,2016926362,C,3,28250.0,29285.0,1090.0,0.878331,-0.03598198194929569,0.00014547945205479424,-0.0057788635167991265
2023-08-01,2023-08-02,2016926362,C,2,28250.0,29440.0,1220.0,0.922529,-0.041260836268225576,0.00014547945205479424,-0.014401876078293019
2023-08-02,2023-08-03,2016926362,C,1,28250.0,29280.0,1055.0,0.924472,-0.03581123150066083,0.0001452054794520548,0.056849989827485015
2023-07-31,2023-08-01,2016926436,C,2,32500.0,29285.0,2.0,0.005362,0.10416464979394627,0.00014547945205479424,-0.9155672832253718
2023-08-07,2023-08-08,2016926582,P,1,42000.0,29255.0,12745.0,-0.998139,0.36161911904316896,0.0001452054794520548,0.03546470801264201
2023-07-31,2023-08-01,2016926590,C,3,30500.0,29285.0,45.0,0.102967,0.040651244071620296,0.00014547945205479424,-0.4658529296453341
2023-08-01,2023-08-02,2016926590,C,2,30500.0,29440.0,40.0,0.103774,0.03537238975269041,0.00014547945205479424,-0.16002619892832015
2023-07-31,2023-08-01,2016926600,C,3,29750.0,29285.0,135.0,0.281937,0.01575369244989327,0.00014547945205479424,-0.3608354667875461
2023-08-01,2023-08-02,2016926600,C,2,29750.0,29440.0,130.0,0.318083,0.010474838130963345,0.00014547945205479424,-0.14709884882289936
2023-07-31,2023-08-01,2016926893,P,3,32250.0,29285.0,2970.0,-0.985604,0.09644260370003588,0.00014547945205479424,-0.0008966554044242958
2023-08-01,2023-08-02,2016926893,P,2,32250.0,29440.0,2815.0,-0.985983,0.09116374938110591,0.00014547945205479424,0.0006511291968045452
2023-08-02,2023-08-03,2016926893,P,1,32250.0,29280.0,2975.0,-0.987289,0.09661335414867064,0.0001452054794520548,-0.027694942005313083
2023-08-07,2023-08-08,2016927034,P,2,24000.0,29255.0,15.0,-0.015028,-0.1979966688922538,0.0001452054794520548,-0.1119316190617069
2023-08-07,2023-08-08,2016927035,P,2,70000.0,29255.0,40735.0,-0.999229,0.8724447428091596,0.0001452054794520548,-3.797571084396267e-05
2023-08-08,2023-08-09,2016927035,P,1,70000.0,30075.0,39920.0,-0.999643,0.8448009801886165,0.0001452054794520548,-0.011571588723367388
2023-08-07,2023-08-08,2016927138,P,2,105000.0,29255.0,75725.0,-0.999588,1.277909850917324,0.0001452054794520548,-1.76075447274604e-05
2023-08-08,2023-08-09,2016927138,P,1,105000.0,30075.0,74915.0,-0.999826,1.2502660882967809,0.0001452054794520548,-0.006168626520074105
2023-08-07,2023-08-08,2016927196,C,2,75000.0,29255.0,1.0,0.000504,0.941437614296111,0.0001452054794520548,-0.4133651825899253
2023-08-07,2023-08-08,2016927201,C,2,45000.0,29255.0,8.0,0.005483,0.43061199053012034,0.0001452054794520548,-1.4369440533292426
2023-08-07,2023-08-08,2016927221,P,2,45000.0,29255.0,15750.0,-0.993568,0.43061199053012034,0.0001452054794520548,-0.0007974223877644793
2023-08-08,2023-08-09,2016927221,P,1,45000.0,30075.0,14925.0,-0.998093,0.4029682279095772,0.0001452054794520548,-0.030983758059297428
2023-08-07,2023-08-08,2016927222,C,2,60000.0,29255.0,1.0,0.000625,0.7182940629819013,0.0001452054794520548,-0.5125707773939674
2023-08-07,2023-08-08,2016927298,P,2,49000.0,29255.0,19745.0,-0.996342,0.5157697988704272,0.0001452054794520548,-0.0005502691580084873
2023-08-08,2023-08-09,2016927379,P,1,110000.0,30075.0,79915.0,-0.999569,1.2967861039316737,0.0001452054794520548,-0.005789944238531852
2023-08-07,2023-08-08,2016927381,C,2,41000.0,29255.0,11.0,0.008548,0.33752156746410833,0.0001452054794520548,-1.5462261395169767
2023-08-07,2023-08-08,2016927417,P,2,28000.0,29255.0,30.0,-0.074005,-0.04384598906499547,0.0001452054794520548,1.2224806169697735
2023-08-07,2023-08-08,2016927505,P,2,35000.0,29255.0,5755.0,-0.985455,0.17929756224921425,0.0001452054794520548,-0.003954692053177444
2023-08-08,2023-08-09,2016927505,P,1,35000.0,30075.0,4925.0,-0.998328,0.15165379962867115,0.0001452054794520548,-0.09362710675722619
2023-08-07,2023-08-08,2016927631,C,2,47000.0,29255.0,7.0,0.004563,0.47409710246985914,0.0001452054794520548,-1.3916088505348148
2023-08-07,2023-08-08,2016927692,C,2,33000.0,29255.0,14.0,0.022212,0.12045706222628086,0.0001452054794520548,-1.9437086826139922
2023-08-07,2023-08-08,2016927698,C,2,44000.0,29255.0,9.0,0.006291,0.4081391346780618,0.0001452054794520548,-1.4620018036954756
2023-08-07,2023-08-08,2016927842,P,2,20000.0,29255.0,9.0,-0.005869,-0.3803182256862085,0.0001452054794520548,-0.3542515439919378
2023-08-07,2023-08-08,2016927871,C,2,70000.0,29255.0,1.0,0.000535,0.8724447428091596,0.0001452054794520548,-0.438781492002531
2023-08-07,2023-08-08,2016927958,C,2,36000.0,29255.0,13.0,0.014053,0.20746843921591057,0.0001452054794520548,-1.809379396753559
2023-08-07,2023-08-08,2016928072,C,2,22000.0,29255.0,7265.0,0.990364,-0.28500804588188355,0.0001452054794520548,-0.00043399036256785983
2023-08-08,2023-08-09,2016928072,C,1,22000.0,30075.0,8075.0,0.998671,-0.3126518085024267,0.0001452054794520548,0.05689410160629893
2023-08-07,2023-08-08,2016928076,C,2,38000.0,29255.0,13.0,0.011826,0.2615356604861863,0.0001452054794520548,-1.6689274834486625
2023-08-07,2023-08-08,2016928143,C,2,100000.0,29255.0,1.0,0.000409,1.229119686747892,0.0001452054794520548,-0.33547649245452027
2023-08-08,2023-08-09,2016928146,P,1,80000.0,30075.0,49920.0,-0.9991,0.9783323728131391,0.0001452054794520548,-0.009276500708283009
2023-08-07,2023-08-08,2016928267,P,2,22000.0,29255.0,12.0,-0.0094,-0.28500804588188355,0.0001452054794520548,-0.2744386888113962
2023-08-07,2023-08-08,2016928509,P,2,29000.0,29255.0,110.0,-0.313726,-0.008754669253725386,0.0001452054794520548,1.465599435997214
2023-08-07,2023-08-08,2016928587,C,2,90000.0,29255.0,1.0,0.000438,1.1237591710900656,0.0001452054794520548,-0.3592530399695386
2023-08-07,2023-08-08,2016928684,C,1,22000.0,29255.0,7260.0,0.994452,-0.28500804588188355,0.0001452054794520548,-0.06293092155930491
2023-08-07,2023-08-08,2016928735,C,2,120000.0,29255.0,1.0,0.000367,1.4114412435418466,0.0001452054794520548,-0.3010414926051833
2023-08-07,2023-08-08,2016928785,C,2,85000.0,29255.0,1.0,0.000456,1.066600757250117,0.0001452054794520548,-0.37401089704782586
2023-08-07,2023-08-08,2016928805,P,2,32000.0,29255.0,2760.0,-0.969748,0.08968540355952719,0.0001452054794520548,-0.009131792536616667
2023-08-08,2023-08-09,2016928805,P,1,32000.0,30075.0,1940.0,-0.962561,0.06204164093898402,0.0001452054794520548,-0.2347796528471886
2023-08-07,2023-08-08,2016928863,P,2,47000.0,29255.0,17745.0,-0.996423,0.47409710246985914,0.0001452054794520548,-0.00031045428539033804
2023-08-08,2023-08-09,2016928863,P,1,47000.0,30075.0,16925.0,-0.998049,0.44645333984931607,0.0001452054794520548,-0.027338144841362655
2023-08-07,2023-08-08,2016928902,C,2,55000.0,29255.0,2.0,0.001264,0.6312826859922716,0.0001452054794520548,-1.0182373518365826
2023-08-07,2023-08-08,2016929053,C,2,43000.0,29255.0,10.0,0.007163,0.38514961645336304,0.0001452054794520548,-1.487295242060742
2023-08-07,2023-08-08,2016929134,C,2,31000.0,29255.0,17.0,0.043087,0.0579367052449469,0.0001452054794520548,-1.0194877585059767
2023-08-07,2023-08-08,2016929141,C,2,40000.0,29255.0,12.0,0.009705,0.3128289548737368,0.0001452054794520548,-1.5797574827034249
2023-08-07,2023-08-08,2016929148,C,2,50000.0,29255.0,5.0,0.003135,0.5359725061879466,0.0001452054794520548,-1.3140943917732493
2023-08-07,2023-08-08,2016929152,C,2,95000.0,29255.0,1.0,0.000422,1.1778263923603414,0.0001452054794520548,-0.3461349447888389
2023-08-07,2023-08-08,2016929228,P,2,23000.0,29255.0,14.0,-0.01218,-0.24055628331104972,0.0001452054794520548,-0.21528537343501186
2023-08-07,2023-08-08,2016929352,P,2,36000.0,29255.0,6755.0,-0.986698,0.20746843921591057,0.0001452054794520548,-0.0032398704877227846
2023-08-08,2023-08-09,2016929352,P,1,36000.0,30075.0,5925.0,-0.998304,0.17982467659536747,0.0001452054794520548,-0.07784727884319342
2023-08-07,2023-08-08,2016929449,C,2,48000.0,29255.0,6.0,0.003882,0.4951505116676915,0.0001452054794520548,-1.363820504602528
2023-08-07,2023-08-08,2016929454,P,2,40000.0,29255.0,10755.0,-0.98946,0.3128289548737368,0.0001452054794520548,-0.0018783404514669533
2023-08-08,2023-08-09,2016929454,P,1,40000.0,30075.0,9925.0,-0.998209,0.2851851922531938,0.0001452054794520548,-0.046526165998007185
2023-08-07,2023-08-08,2016929632,C,2,15000.0,29255.0,14255.0,0.997961,-0.6680002981379892,0.0001452054794520548,-2.791065150575811e-05
2023-08-08,2023-08-09,2016929632,C,1,15000.0,30075.0,15075.0,0.998885,-0.6956440607585325,0.0001452054794520548,0.0304162170568123
2023-08-07,2023-08-08,2016929663,P,2,34000.0,29255.0,4755.0,-0.983743,0.150310025375962,0.0001452054794520548,-0.005051041966874781
2023-08-08,2023-08-09,2016929663,P,1,34000.0,30075.0,3925.0,-0.998353,0.12266626275541886,0.0001452054794520548,-0.11744775524349738
2023-08-07,2023-08-08,2016929722,P,2,30000.0,29255.0,785.0,-0.872463,0.025146882421956052,0.0001452054794520548,0.10228536887611184
2023-08-08,2023-08-09,2016929722,P,1,30000.0,30075.0,150.0,-0.432698,-0.0024968801985871545,0.0001452054794520548,-2.4390201797181965
2023-08-07,2023-08-08,2016929792,C,2,46000.0,29255.0,8.0,0.005279,0.4525908972488956,0.0001452054794520548,-1.4160370891350023
2023-08-07,2023-08-08,2016929846,P,2,39000.0,29255.0,9755.0,-0.988973,0.28751114688944696,0.0001452054794520548,-0.002096939946664045
2023-08-08,2023-08-09,2016929846,P,1,39000.0,30075.0,8925.0,-0.998232,0.2598673842689039,0.0001452054794520548,-0.051724370447693846
2023-08-07,2023-08-08,2016929850,C,2,23000.0,29255.0,6265.0,0.989142,-0.24055628331104972,0.0001452054794520548,-0.0003201693642057579
2023-08-08,2023-08-09,2016929850,C,1,23000.0,30075.0,7075.0,0.998642,-0.26820004593159286,0.0001452054794520548,0.06495387593605528
2023-08-07,2023-08-08,2016929887,P,2,27000.0,29255.0,21.0,-0.038335,-0.0802136332358703,0.0001452054794520548,0.6395095532768693
2023-08-07,2023-08-08,2016929947,C,2,10000.0,29255.0,19250.0,0.999656,-1.0734654062461537,0.0001452054794520548,-0.00013053301884891066
2023-08-07,2023-08-08,2016930087,C,2,80000.0,29255.0,1.0,0.000478,1.005976135433682,0.0001452054794520548,-0.39204827792128816
2023-08-07,2023-08-08,2016930099,P,2,43000.0,29255.0,13750.0,-0.993345,0.38514961645336304,0.0001452054794520548,-0.000905590346407803
2023-08-08,2023-08-09,2016930099,P,1,43000.0,30075.0,12925.0,-0.998139,0.3575058538328199,0.0001452054794520548,-0.03575769489097935
2023-08-07,2023-08-08,2016930108,P,2,25000.0,29255.0,16.0,-0.018941,-0.1571746743719987,0.0001452054794520548,0.09556716764415052
2023-08-07,2023-08-08,2016930196,C,2,5000.0,29255.0,24250.0,0.999422,-1.7666125868060991,0.0001452054794520548,-0.00012564249320545784
2023-08-07,2023-08-08,2016930201,C,2,20000.0,29255.0,9260.0,0.994667,-0.3803182256862085,0.0001452054794520548,-0.00021287867197417043
2023-08-08,2023-08-09,2016930201,C,1,20000.0,30075.0,10075.0,0.998729,-0.4079619883067515,0.0001452054794520548,0.04557441855259636
2023-08-08,2023-08-09,2016930233,P,1,115000.0,30075.0,84915.0,-0.999356,1.3412378665025075,0.0001452054794520548,-0.005456150129940496
2023-08-07,2023-08-08,2016930322,P,2,55000.0,29255.0,25740.0,-0.998518,0.6312826859922716,0.0001452054794520548,-0.00019238966463064333
2023-08-07,2023-08-08,2016930337,C,2,29000.0,29255.0,365.0,0.685946,-0.008754669253725386,0.0001452054794520548,0.4450621690549048
2023-08-08,2023-08-09,2016930337,C,1,29000.0,30075.0,1090.0,0.947416,-0.0363984318742685,0.0001452054794520548,0.3820929272127558
2023-08-07,2023-08-08,2016930428,P,2,44000.0,29255.0,14750.0,-0.993466,0.4081391346780618,0.0001452054794520548,-0.0008473115977074563
2023-08-08,2023-08-09,2016930428,P,1,44000.0,30075.0,13925.0,-0.998116,0.38049537205751865,0.0001452054794520548,-0.033199310430912954
2023-08-07,2023-08-08,2016930457,C,2,105000.0,29255.0,1.0,0.000396,1.277909850917324,0.0001452054794520548,-0.32481804012020155
2023-08-07,2023-08-08,2016930481,C,2,26000.0,29255.0,3270.0,0.976222,-0.11795396121871743,0.0001452054794520548,0.0012301388334288177
2023-08-08,2023-08-09,2016930481,C,1,26000.0,30075.0,4075.0,0.998559,-0.14559772383926048,0.0001452054794520548,0.1128680582207755
2023-08-07,2023-08-08,2016930547,P,2,37000.0,29255.0,7755.0,-0.987641,0.234867413404025,0.0001452054794520548,-0.002741116932009846
2023-08-08,2023-08-09,2016930547,P,1,37000.0,30075.0,6925.0,-0.99828,0.20722365078348193,0.0001452054794520548,-0.06662480195126397
2023-08-07,2023-08-08,2016930582,P,2,50000.0,29255.0,20745.0,-0.996301,0.5359725061879466,0.0001452054794520548,-0.0005323626918127822
